START-OF-LOG: 3.0
CONTEST: IARU-HF
LOCATION: DX
CALLSIGN: R0HQ
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CREATED-BY: RLOG32W VER-0.1.4.132
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-STATION: HQ
CATEGORY-TRANSMITTER: UNLIMITED
OPERATORS: UA0DM, UA0CDX, R0CDA, R0IAA, R0CY, R0CT, R0CM, RU0LM, R0NN,
QSO: 14060 CW 2021-07-11 0658 R0HQ 599 SRR JH8RXM 599 45
QSO: 28495 PH 2021-07-11 0658 R0HQ 59 SRR BH4LLP 59 44
QSO: 28495 PH 2021-07-11 0700 R0HQ 59 SRR JR2KQE 59 45
QSO: 14293 PH 2021-07-11 0700 R0HQ 59 SRR OH6RE 59 18
QSO: 28020 CW 2021-07-11 0700 R0HQ 599 SRR JA1MZM 599 45
QSO: 14060 CW 2021-07-11 0659 R0HQ 599 SRR JP3OGA 599 45
QSO: 28495 PH 2021-07-11 0700 R0HQ 59 SRR JE1FUX 59 45
QSO: 28495 PH 2021-07-11 0704 R0HQ 59 SRR JA4BSZ 59 45
QSO: 14060 CW 2021-07-11 0701 R0HQ 599 SRR BG7SSK 599 43
QSO: 14060 CW 2021-07-11 0702 R0HQ 599 SRR K0VBU 599 07
QSO: 28020 CW 2021-07-11 0703 R0HQ 599 SRR JM1FHL 599 45
QSO: 28495 PH 2021-07-11 0704 R0HQ 59 SRR JK3TEN 59 45
QSO: 21025 CW 2021-07-11 0710 R0HQ 599 SRR BD1DW 599 44
QSO: 21025 CW 2021-07-11 0710 R0HQ 599 SRR F5NTV 599 27
QSO: 14060 CW 2021-07-11 0706 R0HQ 599 SRR JA0AVS 599 45
QSO: 28020 CW 2021-07-11 0706 R0HQ 599 SRR JL3AMK 599 45
QSO: 14060 CW 2021-07-11 0707 R0HQ 599 SRR N7UVH 599 06
QSO: 28020 CW 2021-07-11 0707 R0HQ 599 SRR JQ1CIV 599 45
QSO: 14060 CW 2021-07-11 0708 R0HQ 599 SRR UA0LKD 599 34
QSO: 28020 CW 2021-07-11 0708 R0HQ 599 SRR JH0HBC 599 45
QSO: 28020 CW 2021-07-11 0710 R0HQ 599 SRR JR6IQI 599 45
QSO: 14060 CW 2021-07-11 0710 R0HQ 599 SRR W6UM 599 06
QSO: 14060 CW 2021-07-11 0710 R0HQ 599 SRR JI7OED/7 599 45
QSO: 21025 CW 2021-07-11 0710 R0HQ 599 SRR R0MM 599 34
QSO: 28020 CW 2021-07-11 0711 R0HQ 599 SRR JJ1KZZ 599 45
QSO: 21025 CW 2021-07-11 0711 R0HQ 599 SRR RN6AT 599 29
QSO: 21025 CW 2021-07-11 0712 R0HQ 599 SRR RT4G 599 29
QSO: 21025 CW 2021-07-11 0712 R0HQ 599 SRR 9A7T 599 28
QSO: 21025 CW 2021-07-11 0713 R0HQ 599 SRR JA7ZP 599 45
QSO: 21025 CW 2021-07-11 0713 R0HQ 599 SRR RT6Y 599 29
QSO: 14060 CW 2021-07-11 0713 R0HQ 599 SRR W2FV 599 08
QSO: 21025 CW 2021-07-11 0713 R0HQ 599 SRR S57DX 599 28
QSO: 21025 CW 2021-07-11 0714 R0HQ 599 SRR UA9BA 599 30
QSO: 21025 CW 2021-07-11 0714 R0HQ 599 SRR RK9AX 599 30
QSO: 28020 CW 2021-07-11 0714 R0HQ 599 SRR JA0CJK 599 45
QSO: 14060 CW 2021-07-11 0714 R0HQ 599 SRR VE7XF 599 02
QSO: 21025 CW 2021-07-11 0714 R0HQ 599 SRR 7K1PYG 599 45
QSO: 21025 CW 2021-07-11 0716 R0HQ 599 SRR VR2CC 599 44
QSO: 28020 CW 2021-07-11 0715 R0HQ 599 SRR JR7XKN 599 45
QSO: 14060 CW 2021-07-11 0716 R0HQ 599 SRR K6MM 599 06
QSO: 21025 CW 2021-07-11 0716 R0HQ 599 SRR RW4W 599 30
QSO: 21025 CW 2021-07-11 0717 R0HQ 599 SRR R7NA 599 29
QSO: 21025 CW 2021-07-11 0717 R0HQ 599 SRR UA6YH 599 29
QSO: 14060 CW 2021-07-11 0718 R0HQ 599 SRR R0MM 599 34
QSO: 21025 CW 2021-07-11 0718 R0HQ 599 SRR JI1ALP 599 45
QSO: 28020 CW 2021-07-11 0719 R0HQ 599 SRR UA0CID 599 34
QSO: 21025 CW 2021-07-11 0719 R0HQ 599 SRR YL7A 599 29
QSO: 14060 CW 2021-07-11 0720 R0HQ 599 SRR YB1RQX 599 54
QSO: 21025 CW 2021-07-11 0720 R0HQ 599 SRR TM0HQ 599 REF
QSO: 14287 PH 2021-07-11 0721 R0HQ 59 SRR RT4G 59 29
QSO: 28020 CW 2021-07-11 0721 R0HQ 599 SRR UC0L 599 34
QSO: 21025 CW 2021-07-11 0721 R0HQ 599 SRR JA0IND/1 599 45
QSO: 14060 CW 2021-07-11 0722 R0HQ 599 SRR VE3NNT 599 04
QSO: 21025 CW 2021-07-11 0722 R0HQ 599 SRR JE7HLV 599 45
QSO: 21025 CW 2021-07-11 0723 R0HQ 599 SRR 7I1A 599 54
QSO: 28020 CW 2021-07-11 0723 R0HQ 599 SRR JA1GQC 599 45
QSO: 21025 CW 2021-07-11 0723 R0HQ 599 SRR JA1LKY 599 45
QSO: 21025 CW 2021-07-11 0724 R0HQ 599 SRR EM5HQ 599 UARL
QSO: 21025 CW 2021-07-11 0724 R0HQ 599 SRR JA7ACM 599 45
QSO: 28020 CW 2021-07-11 0724 R0HQ 599 SRR JE1OFR 599 45
QSO: 21025 CW 2021-07-11 0724 R0HQ 599 SRR YQ6A 599 28
QSO: 28020 CW 2021-07-11 0729 R0HQ 599 SRR JP7QX 599 45
QSO: 14060 CW 2021-07-11 0729 R0HQ 599 SRR UA6HFI 599 29
QSO: 14060 CW 2021-07-11 0729 R0HQ 599 SRR JK7UST 599 45
QSO: 21025 CW 2021-07-11 0729 R0HQ 599 SRR 7N3WRE 599 45
QSO: 21025 CW 2021-07-11 0730 R0HQ 599 SRR RK4K 599 29
QSO: 28020 CW 2021-07-11 0731 R0HQ 599 SRR BA4TB 599 44
QSO: 14060 CW 2021-07-11 0731 R0HQ 599 SRR DL3AWB 599 28
QSO: 21025 CW 2021-07-11 0731 R0HQ 599 SRR BA3AX 599 44
QSO: 14060 CW 2021-07-11 0732 R0HQ 599 SRR BG0CAB 599 42
QSO: 14060 CW 2021-07-11 0732 R0HQ 599 SRR AK6W 599 06
QSO: 14060 CW 2021-07-11 0732 R0HQ 599 SRR S52AU 599 28
QSO: 21025 CW 2021-07-11 0732 R0HQ 599 SRR YC0VM 599 54
QSO: 21032 CW 2021-07-11 0733 R0HQ 599 SRR DA0HQ 599 DARC
QSO: 28020 CW 2021-07-11 0733 R0HQ 599 SRR 7N2SPK 599 45
QSO: 14060 CW 2021-07-11 0733 R0HQ 599 SRR JA1EZK 599 45
QSO: 21037 CW 2021-07-11 0733 R0HQ 599 SRR YT0HQ 599 SRS
QSO: 21030 CW 2021-07-11 0734 R0HQ 599 SRR HG0HQ 599 MRASZ
QSO: 28020 CW 2021-07-11 0735 R0HQ 599 SRR JR3JFZ 599 45
QSO: 14060 CW 2021-07-11 0736 R0HQ 599 SRR RK4NB 599 29
QSO: 21025 CW 2021-07-11 0736 R0HQ 599 SRR YB1RKT 599 54
QSO: 21025 CW 2021-07-11 0737 R0HQ 599 SRR JJ1KZZ 599 45
QSO: 21031 CW 2021-07-11 0738 R0HQ 599 SRR EA6FO 599 37
QSO: 28020 CW 2021-07-11 0739 R0HQ 599 SRR JR7ASO 599 45
QSO: 14213 PH 2021-07-11 0739 R0HQ 59 SRR KK6P 59 6
QSO: 21036 CW 2021-07-11 0739 R0HQ 599 SRR S50HQ 599 ZRS
QSO: 14213 PH 2021-07-11 0741 R0HQ 59 SRR K6BXR 59 6
QSO: 14060 CW 2021-07-11 0740 R0HQ 599 SRR RU9I 599 31
QSO: 21025 CW 2021-07-11 0741 R0HQ 599 SRR BA4DL 599 44
QSO: 14213 PH 2021-07-11 0743 R0HQ 59 SRR AA7WA 59 6
QSO: 14060 CW 2021-07-11 0742 R0HQ 599 SRR AC6BW 599 06
QSO: 21025 CW 2021-07-11 0743 R0HQ 599 SRR UT7E 599 29
QSO: 28020 CW 2021-07-11 0744 R0HQ 599 SRR JN1TSH 599 45
QSO: 21025 CW 2021-07-11 0744 R0HQ 599 SRR JN1FAO 599 45
QSO: 14213 PH 2021-07-11 0745 R0HQ 59 SRR N6JW 59 6
QSO: 14213 PH 2021-07-11 0745 R0HQ 59 SRR WB6NLA 59 6
QSO: 28020 CW 2021-07-11 0745 R0HQ 599 SRR JN1THL 599 45
QSO: 21019 CW 2021-07-11 0745 R0HQ 599 SRR IO9HQ 599 ARI
QSO: 14060 CW 2021-07-11 0746 R0HQ 599 SRR VE7FO 599 02
QSO: 21017 CW 2021-07-11 0746 R0HQ 599 SRR OL1HQ 599 CRC
QSO: 28020 CW 2021-07-11 0747 R0HQ 599 SRR JA0IND/1 599 45
QSO: 14060 CW 2021-07-11 0747 R0HQ 599 SRR JH8DHV 599 45
QSO: 21011 CW 2021-07-11 0747 R0HQ 599 SRR A60HQ 599 EARS
QSO: 14060 CW 2021-07-11 0748 R0HQ 599 SRR JA0CXQ 599 45
QSO: 21025 CW 2021-07-11 0748 R0HQ 599 SRR OM4Q 599 28
QSO: 21025 CW 2021-07-11 0749 R0HQ 599 SRR OH1VR 599 18
QSO: 28020 CW 2021-07-11 0749 R0HQ 599 SRR JI1DCW 599 45
QSO: 14060 CW 2021-07-11 0749 R0HQ 599 SRR JR6HK 599 45
QSO: 14060 CW 2021-07-11 0749 R0HQ 599 SRR JA3UCO 599 45
QSO: 28050 PH 2021-07-11 0749 R0HQ 59 SRR 8N8HQ 59 JARL
QSO: 21025 CW 2021-07-11 0750 R0HQ 599 SRR HG6O 599 28
QSO: 21025 CW 2021-07-11 0751 R0HQ 599 SRR OK2ABU 599 28
QSO: 14060 CW 2021-07-11 0752 R0HQ 599 SRR RW9RN 599 30
QSO: 28050 PH 2021-07-11 0752 R0HQ 59 SRR JJ3TTH 59 45
QSO: 28050 PH 2021-07-11 0753 R0HQ 59 SRR JO4IPQ 59 45
QSO: 28020 CW 2021-07-11 0754 R0HQ 599 SRR JJ3TTH 599 45
QSO: 21025 CW 2021-07-11 0754 R0HQ 599 SRR BI1EIH 599 44
QSO: 21028 CW 2021-07-11 0755 R0HQ 599 SRR EA8RM 599 36
QSO: 21036 CW 2021-07-11 0755 R0HQ 599 SRR E7HQ 599 ARABH
QSO: 21025 CW 2021-07-11 0757 R0HQ 599 SRR RU9I 599 31
QSO: 14060 CW 2021-07-11 0757 R0HQ 599 SRR VK3KTT 599 59
QSO: 28050 PH 2021-07-11 0757 R0HQ 59 SRR DX0HQ 59 PARA
QSO: 21025 CW 2021-07-11 0758 R0HQ 599 SRR HS0YNM 599 49
QSO: 28020 CW 2021-07-11 0758 R0HQ 599 SRR JA2JTN 599 45
QSO: 14060 CW 2021-07-11 0758 R0HQ 599 SRR RA4PBE 599 29
QSO: 28050 PH 2021-07-11 0758 R0HQ 59 SRR 7K4GUR 59 45
QSO: 21025 CW 2021-07-11 0759 R0HQ 599 SRR RL5A 599 29
QSO: 21004 CW 2021-07-11 0759 R0HQ 599 SRR DX0HQ 599 PARA
QSO: 21041 CW 2021-07-11 0800 R0HQ 599 SRR EF4HQ 599 URE
QSO: 21025 CW 2021-07-11 0800 R0HQ 599 SRR UA6HFI 599 29
QSO: 21025 CW 2021-07-11 0801 R0HQ 599 SRR RD4A 599 29
QSO: 21025 CW 2021-07-11 0802 R0HQ 599 SRR R5AJ 599 29
QSO: 21025 CW 2021-07-11 0802 R0HQ 599 SRR JA2JTN 599 45
QSO: 21025 CW 2021-07-11 0802 R0HQ 599 SRR 4U1A 599 28
QSO: 21025 CW 2021-07-11 0803 R0HQ 599 SRR E29TGW 599 49
QSO: 21025 CW 2021-07-11 0803 R0HQ 599 SRR DC6O 599 28
QSO: 21025 CW 2021-07-11 0804 R0HQ 599 SRR SK9HQ 599 SSA
QSO: 21025 CW 2021-07-11 0804 R0HQ 599 SRR HA6PJ 599 28
QSO: 21025 CW 2021-07-11 0805 R0HQ 599 SRR IB3N 599 28
QSO: 21025 CW 2021-07-11 0805 R0HQ 599 SRR OG5O 599 18
QSO: 21025 CW 2021-07-11 0805 R0HQ 599 SRR JA0CXQ 599 45
QSO: 28050 PH 2021-07-11 0805 R0HQ 59 SRR JI3BXL 59 45
QSO: 28050 PH 2021-07-11 0805 R0HQ 59 SRR JA9RPU 59 45
QSO: 21025 CW 2021-07-11 0806 R0HQ 599 SRR IR2C 599 28
QSO: 21025 CW 2021-07-11 0806 R0HQ 599 SRR HG6N 599 28
QSO: 28050 PH 2021-07-11 0806 R0HQ 59 SRR JI8NBJ 59 45
QSO: 21025 CW 2021-07-11 0808 R0HQ 599 SRR RG8U 599 31
QSO: 7025 CW 2021-07-11 0809 R0HQ 599 SRR JJ1LBJ 599 45
QSO: 7025 CW 2021-07-11 0809 R0HQ 599 SRR JK1TCV 599 45
QSO: 21025 CW 2021-07-11 0809 R0HQ 599 SRR DJ5AN 599 28
QSO: 14060 CW 2021-07-11 0811 R0HQ 599 SRR JI1TBQ 599 45
QSO: 7025 CW 2021-07-11 0811 R0HQ 599 SRR JH8DBI 599 45
QSO: 7025 CW 2021-07-11 0812 R0HQ 599 SRR JE3AKU 599 45
QSO: 21032 CW 2021-07-11 0812 R0HQ 599 SRR 9A0HQ 599 HRS
QSO: 21026 CW 2021-07-11 0813 R0HQ 599 SRR OP0HQ 599 UBA
QSO: 21003 CW 2021-07-11 0814 R0HQ 599 SRR LZ0HQ 599 BFRA
QSO: 21028 CW 2021-07-11 0814 R0HQ 599 SRR HG5D 599 28
QSO: 7025 CW 2021-07-11 0816 R0HQ 599 SRR JF2SKV 599 45
QSO: 28022 CW 2021-07-11 0816 R0HQ 599 SRR JL1MWI 599 45
QSO: 28022 CW 2021-07-11 0816 R0HQ 599 SRR HL5JZ 599 44
QSO: 14060 CW 2021-07-11 0817 R0HQ 599 SRR YB1BTJ 599 54
QSO: 21049 CW 2021-07-11 0817 R0HQ 599 SRR SM0HRP 599 18
QSO: 14060 CW 2021-07-11 0818 R0HQ 599 SRR 7N2SPK 599 45
QSO: 14060 CW 2021-07-11 0818 R0HQ 599 SRR JK7DWD 599 45
QSO: 7025 CW 2021-07-11 0818 R0HQ 599 SRR JN1THL 599 45
QSO: 28022 CW 2021-07-11 0819 R0HQ 599 SRR JE6RQO 599 45
QSO: 21055 CW 2021-07-11 0819 R0HQ 599 SRR OM8ON 599 28
QSO: 28022 CW 2021-07-11 0820 R0HQ 599 SRR JE0ERZ 599 45
QSO: 7025 CW 2021-07-11 0820 R0HQ 599 SRR BG2KYH 599 33
QSO: 7025 CW 2021-07-11 0821 R0HQ 599 SRR JA2HYD 599 45
QSO: 21055 CW 2021-07-11 0821 R0HQ 599 SRR RU4LM 599 29
QSO: 1836 CW 2021-07-11 0822 R0HQ 599 SRR UA0CID 599 34
QSO: 14060 CW 2021-07-11 0822 R0HQ 599 SRR DX9EVM 599 50
QSO: 14060 CW 2021-07-11 0822 R0HQ 599 SRR JH3SIF 599 45
QSO: 14060 CW 2021-07-11 0822 R0HQ 599 SRR R8JAJ 599 20
QSO: 21055 CW 2021-07-11 0822 R0HQ 599 SRR DD2D 599 28
QSO: 28022 CW 2021-07-11 0824 R0HQ 599 SRR E2A 599 49
QSO: 14060 CW 2021-07-11 0824 R0HQ 599 SRR HA5OV 599 28
QSO: 21015 CW 2021-07-11 0824 R0HQ 599 SRR LY0HQ 599 LRMD
QSO: 21055 CW 2021-07-11 0826 R0HQ 599 SRR BH1MCB 599 44
QSO: 21055 CW 2021-07-11 0827 R0HQ 599 SRR RA4WE 599 30
QSO: 7025 CW 2021-07-11 0827 R0HQ 599 SRR JA1SCE 599 45
QSO: 21055 CW 2021-07-11 0827 R0HQ 599 SRR RK3MXT 599 29
QSO: 21055 CW 2021-07-11 0828 R0HQ 599 SRR HL5JZ 599 44
QSO: 14060 CW 2021-07-11 0828 R0HQ 599 SRR OU4N 599 18
QSO: 21055 CW 2021-07-11 0828 R0HQ 599 SRR GR2HQ 599 RSGB
QSO: 28022 CW 2021-07-11 0829 R0HQ 599 SRR BY6QS 599 44
QSO: 14060 CW 2021-07-11 0829 R0HQ 599 SRR YL2QN 599 29
QSO: 21055 CW 2021-07-11 0829 R0HQ 599 SRR DL6RDE 599 28
QSO: 14060 CW 2021-07-11 0830 R0HQ 599 SRR UA0QN 599 23
QSO: 14060 CW 2021-07-11 0830 R0HQ 599 SRR JM2RUV 599 45
QSO: 28022 CW 2021-07-11 0830 R0HQ 599 SRR E2HQ 599 RAST
QSO: 28022 CW 2021-07-11 0831 R0HQ 599 SRR JS2PHO 599 45
QSO: 14060 CW 2021-07-11 0831 R0HQ 599 SRR JK1BVN 599 45
QSO: 21055 CW 2021-07-11 0831 R0HQ 599 SRR UF5A 599 29
QSO: 7025 CW 2021-07-11 0833 R0HQ 599 SRR JN3CEL 599 45
QSO: 14060 CW 2021-07-11 0833 R0HQ 599 SRR DL1DVN 599 28
QSO: 21055 CW 2021-07-11 0833 R0HQ 599 SRR RT9YA 599 31
QSO: 21055 CW 2021-07-11 0834 R0HQ 599 SRR YT5A 599 28
QSO: 21055 CW 2021-07-11 0834 R0HQ 599 SRR JA1TJS 599 45
QSO: 21055 CW 2021-07-11 0835 R0HQ 599 SRR UA3RBR 599 29
QSO: 7025 CW 2021-07-11 0837 R0HQ 599 SRR JA1NWN 599 45
QSO: 14061 CW 2021-07-11 0836 R0HQ 599 SRR UN0L 599 30
QSO: 7025 CW 2021-07-11 0837 R0HQ 599 SRR JM1LFA 599 45
QSO: 14215 PH 2021-07-11 0838 R0HQ 59 SRR KT7E 59 6
QSO: 7025 CW 2021-07-11 0840 R0HQ 599 SRR LU8DPM 599 14
QSO: 7025 CW 2021-07-11 0842 R0HQ 599 SRR N6ZFO 599 6
QSO: 21034 CW 2021-07-11 0842 R0HQ 599 SRR OK2D 599 28
QSO: 21041 CW 2021-07-11 0843 R0HQ 599 SRR 9M2A 599 MARTS
QSO: 21055 CW 2021-07-11 0846 R0HQ 599 SRR EA2W 599 37
QSO: 14238 PH 2021-07-11 0845 R0HQ 59 SRR JR1WEH 59 45
QSO: 14060 CW 2021-07-11 0844 R0HQ 599 SRR JA0IXW 599 45
QSO: 3510 CW 2021-07-11 0845 R0HQ 599 SRR JF2FIU 599 45
QSO: 14060 CW 2021-07-11 0846 R0HQ 599 SRR DL8WEM 599 28
QSO: 21044 CW 2021-07-11 0846 R0HQ 599 SRR OE0HQ 599 OV
QSO: 21055 CW 2021-07-11 0847 R0HQ 599 SRR UA5R 599 29
QSO: 14238 PH 2021-07-11 0847 R0HQ 59 SRR JF2OZH 59 45
QSO: 14238 PH 2021-07-11 0847 R0HQ 59 SRR KI4YY 59 8
QSO: 14060 CW 2021-07-11 0847 R0HQ 599 SRR KK6P 599 06
QSO: 21055 CW 2021-07-11 0847 R0HQ 599 SRR JO3OEF 599 45
QSO: 7025 CW 2021-07-11 0848 R0HQ 599 SRR N5RZ 599 7
QSO: 14060 CW 2021-07-11 0849 R0HQ 599 SRR DR6J 599 28
QSO: 14060 CW 2021-07-11 0849 R0HQ 599 SRR OH8WR 599 18
QSO: 7100 PH 2021-07-11 0852 R0HQ 59 SRR JH6FTJ 59 45
QSO: 14060 CW 2021-07-11 0853 R0HQ 599 SRR JL7UAW 599 45
QSO: 7100 PH 2021-07-11 0853 R0HQ 59 SRR JI2OSJ 59 45
QSO: 7100 PH 2021-07-11 0854 R0HQ 59 SRR JO1JNG 59 45
QSO: 21039 CW 2021-07-11 0856 R0HQ 599 SRR RU1A 599 29
QSO: 7025 CW 2021-07-11 0856 R0HQ 599 SRR VE7FO 599 2
QSO: 14060 CW 2021-07-11 0855 R0HQ 599 SRR W4NZ 599 08
QSO: 7100 PH 2021-07-11 0856 R0HQ 59 SRR JE3XNF 59 45
QSO: 7100 PH 2021-07-11 0857 R0HQ 59 SRR JH4MTE 59 45
QSO: 21034 CW 2021-07-11 0858 R0HQ 599 SRR HA5OV 599 28
QSO: 7100 PH 2021-07-11 0858 R0HQ 59 SRR JA3XNI/1 59 45
QSO: 21029 CW 2021-07-11 0859 R0HQ 599 SRR RG6G 599 29
QSO: 14227 PH 2021-07-11 0859 R0HQ 59 SRR JA7BEW 59 45
QSO: 28022 CW 2021-07-11 0859 R0HQ 599 SRR JA7OWD 599 45
QSO: 14060 CW 2021-07-11 0859 R0HQ 599 SRR AA3B 599 08
QSO: 21030 CW 2021-07-11 0859 R0HQ 599 SRR HA3DX 599 28
QSO: 21033 CW 2021-07-11 0900 R0HQ 599 SRR SN0HQ 599 PZK
QSO: 21055 CW 2021-07-11 0900 R0HQ 599 SRR DD2ML 599 28
QSO: 28022 CW 2021-07-11 0900 R0HQ 599 SRR JA6BWB 599 45
QSO: 14227 PH 2021-07-11 0900 R0HQ 59 SRR UA9CUA 59 30
QSO: 28022 CW 2021-07-11 0900 R0HQ 599 SRR BG4NMT 599 44
QSO: 7125 PH 2021-07-11 0900 R0HQ 59 SRR UA0CA 59 34
QSO: 14060 CW 2021-07-11 0900 R0HQ 599 SRR DL2NFC 599 28
QSO: 7100 PH 2021-07-11 0900 R0HQ 59 SRR JA8YAF 59 45
QSO: 7100 PH 2021-07-11 0900 R0HQ 59 SRR JA2NYT 59 45
QSO: 14060 CW 2021-07-11 0901 R0HQ 599 SRR DL8DWW 599 28
QSO: 7100 PH 2021-07-11 0901 R0HQ 59 SRR JA4KFR 59 45
QSO: 3523 CW 2021-07-11 0902 R0HQ 599 SRR JL1LNC 599 45
QSO: 7025 CW 2021-07-11 0902 R0HQ 599 SRR K5TR 599 7
QSO: 14227 PH 2021-07-11 0902 R0HQ 59 SRR JH4UTP 59 45
QSO: 7025 CW 2021-07-11 0902 R0HQ 599 SRR P44W 599 11
QSO: 14060 CW 2021-07-11 0902 R0HQ 599 SRR 9A2W 599 28
QSO: 14060 CW 2021-07-11 0902 R0HQ 599 SRR OM8CW 599 28
QSO: 7100 PH 2021-07-11 0902 R0HQ 59 SRR JR1FUK 59 45
QSO: 7100 PH 2021-07-11 0902 R0HQ 59 SRR JE3JQD 59 45
QSO: 14227 PH 2021-07-11 0903 R0HQ 59 SRR JH2BTM 59 45
QSO: 14227 PH 2021-07-11 0903 R0HQ 59 SRR KE8FT 59 6
QSO: 14060 CW 2021-07-11 0903 R0HQ 599 SRR DR5E 599 28
QSO: 7100 PH 2021-07-11 0903 R0HQ 59 SRR JK1GVN 59 45
QSO: 7100 PH 2021-07-11 0903 R0HQ 59 SRR JK1EJE 59 45
QSO: 14060 CW 2021-07-11 0904 R0HQ 599 SRR R9OO/P 599 31
QSO: 14060 CW 2021-07-11 0904 R0HQ 599 SRR VA2EBI 599 04
QSO: 7100 PH 2021-07-11 0904 R0HQ 59 SRR JH1CGI 59 45
QSO: 21055 CW 2021-07-11 0905 R0HQ 599 SRR UA9CDC 599 30
QSO: 14227 PH 2021-07-11 0905 R0HQ 59 SRR JM8BGQ 59 45
QSO: 14227 PH 2021-07-11 0905 R0HQ 59 SRR JR1DVB 59 45
QSO: 28022 CW 2021-07-11 0905 R0HQ 599 SRR JH0KFI/1 599 45
QSO: 7025 CW 2021-07-11 0905 R0HQ 599 SRR L21RCA 599 RCA
QSO: 14060 CW 2021-07-11 0905 R0HQ 599 SRR K8AZ 599 08
QSO: 14060 CW 2021-07-11 0905 R0HQ 599 SRR RA3DX 599 29
QSO: 7100 PH 2021-07-11 0905 R0HQ 59 SRR JG6TRX 59 45
QSO: 7025 CW 2021-07-11 0906 R0HQ 599 SRR PY2PT 599 15
QSO: 14060 CW 2021-07-11 0906 R0HQ 599 SRR IO6A 599 28
QSO: 14060 CW 2021-07-11 0906 R0HQ 599 SRR NX6T 599 06
QSO: 7100 PH 2021-07-11 0906 R0HQ 59 SRR JM2RUV 59 45
QSO: 14060 CW 2021-07-11 0907 R0HQ 599 SRR UA0LDY 599 34
QSO: 7100 PH 2021-07-11 0907 R0HQ 59 SRR JH7OYV 59 45
QSO: 28022 CW 2021-07-11 0908 R0HQ 599 SRR 9M2A 599 MARTS
QSO: 7100 PH 2021-07-11 0908 R0HQ 59 SRR JR0XLW 59 45
QSO: 14227 PH 2021-07-11 0909 R0HQ 59 SRR KE6JFI 59 6
QSO: 14060 CW 2021-07-11 0909 R0HQ 599 SRR JJ1NIU 599 45
QSO: 14060 CW 2021-07-11 0909 R0HQ 599 SRR W6AYC 599 06
QSO: 7100 PH 2021-07-11 0909 R0HQ 59 SRR JA9NOF 59 45
QSO: 7025 CW 2021-07-11 0910 R0HQ 599 SRR CX1AA 599 RCU
QSO: 14060 CW 2021-07-11 0910 R0HQ 599 SRR JP7XOM 599 45
QSO: 14060 CW 2021-07-11 0910 R0HQ 599 SRR DU3TW 599 50
QSO: 14060 CW 2021-07-11 0910 R0HQ 599 SRR N0AX 599 07
QSO: 7100 PH 2021-07-11 0910 R0HQ 59 SRR JA3OLO 59 45
QSO: 7100 PH 2021-07-11 0910 R0HQ 59 SRR JF6UIG 59 45
QSO: 14060 CW 2021-07-11 0911 R0HQ 599 SRR JH1QPJ 599 45
QSO: 7100 PH 2021-07-11 0911 R0HQ 59 SRR JH3JQY 59 45
QSO: 14227 PH 2021-07-11 0912 R0HQ 59 SRR JA9CXV 59 45
QSO: 14060 CW 2021-07-11 0913 R0HQ 599 SRR DM4EZ 599 28
QSO: 21019 CW 2021-07-11 0913 R0HQ 599 SRR 9V1HQ 599 SARTS
QSO: 14060 CW 2021-07-11 0914 R0HQ 599 SRR SP6AEG 599 28
QSO: 14060 CW 2021-07-11 0914 R0HQ 599 SRR K5ML 599 06
QSO: 14060 CW 2021-07-11 0915 R0HQ 599 SRR DL3JAN 599 28
QSO: 21021 CW 2021-07-11 0915 R0HQ 599 SRR VR2BLEE 599 44
QSO: 14227 PH 2021-07-11 0916 R0HQ 59 SRR US0YA 59 29
QSO: 14060 CW 2021-07-11 0916 R0HQ 599 SRR GM4O 599 27
QSO: 21019 CW 2021-07-11 0916 R0HQ 599 SRR PA6HQ 599 VERON
QSO: 3523 CW 2021-07-11 0917 R0HQ 599 SRR JA7ZP 599 45
QSO: 3523 CW 2021-07-11 0917 R0HQ 599 SRR JA7AVG 599 45
QSO: 14227 PH 2021-07-11 0917 R0HQ 59 SRR K7BTW 59 6
QSO: 7028 CW 2021-07-11 0917 R0HQ 599 SRR JA3ALO 599 45
QSO: 14060 CW 2021-07-11 0917 R0HQ 599 SRR JA1TNL 599 45
QSO: 21055 CW 2021-07-11 0917 R0HQ 599 SRR S53A 599 28
QSO: 28022 CW 2021-07-11 0918 R0HQ 599 SRR JF2DND 599 45
QSO: 14060 CW 2021-07-11 0918 R0HQ 599 SRR JI1BBN 599 45
QSO: 14060 CW 2021-07-11 0918 R0HQ 599 SRR K4AB 599 08
QSO: 14227 PH 2021-07-11 0918 R0HQ 59 SRR RM9RZ 59 30
QSO: 28022 CW 2021-07-11 0919 R0HQ 599 SRR DU3TW 599 50
QSO: 7028 CW 2021-07-11 0919 R0HQ 599 SRR JA3CPK 599 45
QSO: 14060 CW 2021-07-11 0919 R0HQ 599 SRR DK3GI 599 28
QSO: 14227 PH 2021-07-11 0919 R0HQ 59 SRR JK6SSM 59 45
QSO: 14060 CW 2021-07-11 0920 R0HQ 599 SRR K7SV 599 08
QSO: 21055 CW 2021-07-11 0920 R0HQ 599 SRR OM3RM 599 28
QSO: 14060 CW 2021-07-11 0921 R0HQ 599 SRR JA3RDU 599 45
