START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: M4A
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY:
GRID-LOCATOR: JO02AF
CLAIMED-SCORE: 3986950
NAME: Dominic Smith
OPERATORS: M0WJE, M0WUT, M0ZCJ, M7BBR
CREATED-BY: DXLog.net v2.5.24
SOAPBOX: Entry from Cambridge University Wireless Society. Thanks for the QSOs
QSO: 28426 PH 2021-10-31 1643 M4A    59   14 PY2CP  59   11 0
QSO: 28690 PH 2021-10-31 1645 M4A    59   14 XQ5ME  59   12 0
QSO: 28352 PH 2021-10-31 1646 M4A    59   14 CB6LR  59   12 0
QSO: 28665 PH 2021-10-31 1647 M4A    59   14 LU3DK  59   13 0
QSO: 28510 PH 2021-10-31 1647 M4A    59   14 PS8RV  59   11 0
QSO: 28485 PH 2021-10-31 1648 M4A    59   14 TI1K   59   07 0
QSO: 28646 PH 2021-10-31 1651 M4A    59   14 PP5HA  59   11 0
QSO: 28624 PH 2021-10-31 1651 M4A    59   14 PY2EX  59   11 0
QSO: 28478 PH 2021-10-31 1652 M4A    59   14 WS7X   59   05 0
QSO: 28734 PH 2021-10-31 1652 M4A    59   14 K1CC   59   05 0
QSO: 28366 PH 2021-10-31 1653 M4A    59   14 NT2DR  59   05 0
QSO: 28621 PH 2021-10-31 1653 M4A    59   14 W3LPL  59   05 0
QSO: 14192 PH 2021-10-31 1656 M4A    59   14 KH7Q   59   31 1
QSO: 14135 PH 2021-10-31 1700 M4A    59   14 RA2F   59   15 0
QSO: 14173 PH 2021-10-31 1703 M4A    59   14 HI3T   59   08 0
QSO: 14176 PH 2021-10-31 1704 M4A    59   14 LY2XW  59   15 0
QSO: 14187 PH 2021-10-31 1705 M4A    59   14 UW5ZM  59   16 0
QSO: 14253 PH 2021-10-31 1708 M4A    59   14 F4GGQ  59   14 0
QSO: 14273 PH 2021-10-31 1709 M4A    59   14 LZ5R   59   20 0
QSO: 14308 PH 2021-10-31 1710 M4A    59   14 SO9I   59   15 0
QSO: 14321 PH 2021-10-31 1711 M4A    59   14 YP0C   59   20 0
QSO: 14334 PH 2021-10-31 1712 M4A    59   14 PJ5/W5JON 59   08 0
QSO: 21235 PH 2021-10-31 1714 M4A    59   14 AB3CX  59   05 0
QSO: 21431 PH 2021-10-31 1714 M4A    59   14 N1UR   59   05 0
QSO: 21167 PH 2021-10-31 1715 M4A    59   14 FG5GP  59   08 0
QSO: 21198 PH 2021-10-31 1716 M4A    59   14 PY2QT  59   11 0
QSO: 21179 PH 2021-10-31 1716 M4A    59   14 PY2KJ  59   11 0
QSO: 21184 PH 2021-10-31 1717 M4A    59   14 PY5ZHP 59   11 0
QSO: 21176 PH 2021-10-31 1717 M4A    59   14 CE6TK  59   12 0
QSO: 21388 PH 2021-10-31 1719 M4A    59   14 FM4SA  59   08 0
QSO: 21244 PH 2021-10-31 1721 M4A    59   14 NY3A   59   05 0
QSO: 21302 PH 2021-10-31 1721 M4A    59   14 N4SS   59   04 0
QSO: 21227 PH 2021-10-31 1722 M4A    59   14 K4RO   59   04 0
QSO: 28425 PH 2021-10-31 1722 M4A    59   14 C37N   59   14 1
QSO: 21390 PH 2021-10-31 1723 M4A    59   14 VE2CSM 59   05 0
QSO:  7055 PH 2021-10-31 1730 M4A    59   14 MM9I   59   14 0
QSO:  7070 PH 2021-10-31 1731 M4A    59   14 OM7RU  59   15 0
QSO:  7088 PH 2021-10-31 1732 M4A    59   14 SJ2W   59   14 0
QSO:  7091 PH 2021-10-31 1733 M4A    59   14 SP2JMR 59   15 0
QSO:  7091 PH 2021-10-31 1733 M4A    59   14 IN3HUU 59   15 0
QSO:  7091 PH 2021-10-31 1733 M4A    59   14 DH1TST 59   14 0
QSO:  7091 PH 2021-10-31 1733 M4A    59   14 DL2OE  59   14 0
QSO:  7091 PH 2021-10-31 1733 M4A    59   14 DB5ABS 59   14 0
QSO:  7091 PH 2021-10-31 1734 M4A    59   14 SD6D   59   14 0
QSO:  7091 PH 2021-10-31 1734 M4A    59   14 G8CRB  59   14 0
QSO:  7091 PH 2021-10-31 1734 M4A    59   14 SP5TE  59   15 0
QSO:  7091 PH 2021-10-31 1735 M4A    59   14 OH2BR  59   15 0
QSO:  7091 PH 2021-10-31 1736 M4A    59   14 OH2BG  59   15 0
QSO:  7091 PH 2021-10-31 1737 M4A    59   14 UY8C   59   17 0
QSO:  7091 PH 2021-10-31 1738 M4A    59   14 LY2NK  59   15 0
QSO:  7091 PH 2021-10-31 1738 M4A    59   14 SQ1W   59   15 0
QSO:  7091 PH 2021-10-31 1738 M4A    59   14 RQ4F   59   16 0
QSO:  7091 PH 2021-10-31 1739 M4A    59   14 OK1MDK 59   15 0
QSO:  7091 PH 2021-10-31 1739 M4A    59   14 UR5IFB 59   16 0
QSO:  7091 PH 2021-10-31 1739 M4A    59   14 YO7NSP 59   20 0
QSO:  7091 PH 2021-10-31 1739 M4A    59   14 DF2LH  59   14 0
QSO:  7091 PH 2021-10-31 1740 M4A    59   14 DL7USW/P 59   14 0
QSO:  7091 PH 2021-10-31 1740 M4A    59   14 I4EWH  59   15 0
QSO:  7091 PH 2021-10-31 1742 M4A    59   14 VL3E   59   30 0
QSO:  7091 PH 2021-10-31 1742 M4A    59   14 SD6W   59   14 0
QSO:  7091 PH 2021-10-31 1742 M4A    59   14 DK3GI  59   14 0
QSO:  7091 PH 2021-10-31 1743 M4A    59   14 SP5Z   59   15 0
QSO:  7091 PH 2021-10-31 1743 M4A    59   14 OF5MQ  59   15 0
QSO:  7091 PH 2021-10-31 1744 M4A    59   14 DK8NI  59   14 0
QSO:  7091 PH 2021-10-31 1744 M4A    59   14 DF3QL  59   14 0
QSO:  7091 PH 2021-10-31 1745 M4A    59   14 OH1VR  59   15 0
QSO:  7091 PH 2021-10-31 1746 M4A    59   14 OE1KFR 59   15 0
QSO:  7091 PH 2021-10-31 1746 M4A    59   14 DG7FFC 59   14 0
QSO:  7091 PH 2021-10-31 1747 M4A    59   14 RO6K   59   16 0
QSO: 14236 PH 2021-10-31 1747 M4A    59   14 VK6N   59   29 1
QSO:  7091 PH 2021-10-31 1747 M4A    59   14 OK1HEH 59   15 0
QSO:  7091 PH 2021-10-31 1748 M4A    59   14 RK4HYT 59   16 0
QSO:  7091 PH 2021-10-31 1748 M4A    59   14 SP4BAO 59   15 0
QSO:  7091 PH 2021-10-31 1749 M4A    59   14 RT9YA  59   18 0
QSO:  7091 PH 2021-10-31 1750 M4A    59   14 DJ3JD  59   14 0
QSO:  7091 PH 2021-10-31 1751 M4A    59   14 SM5JVF 59   14 0
QSO:  7091 PH 2021-10-31 1753 M4A    59   14 DL5RU  59   14 0
QSO:  7091 PH 2021-10-31 1755 M4A    59   14 YO4HAB 59   20 0
QSO:  7096 PH 2021-10-31 1756 M4A    59   14 YU3AWA 59   15 0
QSO:  7100 PH 2021-10-31 1757 M4A    59   14 I5MXX  59   15 0
QSO:  7122 PH 2021-10-31 1757 M4A    59   14 HB9EYP 59   14 0
QSO:  7123 PH 2021-10-31 1758 M4A    59   14 IV3UHL 59   15 0
QSO:  7165 PH 2021-10-31 1759 M4A    59   14 DL4VDA 59   14 0
QSO:  7174 PH 2021-10-31 1800 M4A    59   14 IQ4RN  59   15 0
QSO:  7135 PH 2021-10-31 1809 M4A    59   14 I5MPN  59   15 0
QSO:  7135 PH 2021-10-31 1809 M4A    59   14 9A1CKH 59   15 0
QSO:  7135 PH 2021-10-31 1810 M4A    59   14 S52D   59   15 0
QSO:  7135 PH 2021-10-31 1810 M4A    59   14 HB9GZQ 59   14 0
QSO:  7135 PH 2021-10-31 1811 M4A    59   14 SP4CUF 59   15 0
QSO:  7135 PH 2021-10-31 1812 M4A    59   14 IU3LYJ 59   15 0
QSO:  7135 PH 2021-10-31 1813 M4A    59   14 YT2VP  59   15 0
QSO:  7135 PH 2021-10-31 1814 M4A    59   14 SP5T   59   15 0
QSO:  7135 PH 2021-10-31 1815 M4A    59   14 HA3HO  59   15 0
QSO: 21275 PH 2021-10-31 1815 M4A    59   14 EA6SX  59   14 1
QSO:  7135 PH 2021-10-31 1816 M4A    59   14 IK2ZJJ 59   15 0
QSO:  7135 PH 2021-10-31 1816 M4A    59   14 IV3UT  59   15 0
QSO:  7135 PH 2021-10-31 1817 M4A    59   14 YO6BLM 59   20 0
QSO:  7135 PH 2021-10-31 1820 M4A    59   14 S52BT  59   15 0
QSO:  7135 PH 2021-10-31 1823 M4A    59   14 OL5Y   59   15 0
QSO:  7135 PH 2021-10-31 1823 M4A    59   14 SP3J   59   15 0
QSO:  7135 PH 2021-10-31 1824 M4A    59   14 IO9R   59   15 0
QSO:  7135 PH 2021-10-31 1825 M4A    59   14 YT7AA  59   15 0
QSO:  7135 PH 2021-10-31 1826 M4A    59   14 DL1JNA 59   14 0
QSO:  7135 PH 2021-10-31 1826 M4A    59   14 UX2MF  59   16 0
QSO:  7135 PH 2021-10-31 1827 M4A    59   14 UT4EK  59   16 0
QSO:  7135 PH 2021-10-31 1828 M4A    59   14 IZ2OOS 59   15 0
QSO:  7135 PH 2021-10-31 1830 M4A    59   14 IZ7LFP 59   17 0
QSO:  7135 PH 2021-10-31 1830 M4A    59   14 IZ2QZH 59   15 0
QSO:  7135 PH 2021-10-31 1831 M4A    59   14 SQ2RH  59   15 0
QSO:  7135 PH 2021-10-31 1831 M4A    59   14 IK1CIX 59   15 0
QSO:  7135 PH 2021-10-31 1831 M4A    59   14 IK1MTZ 59   15 0
QSO:  7135 PH 2021-10-31 1832 M4A    59   14 EA2EWL 59   14 0
QSO:  7135 PH 2021-10-31 1832 M4A    59   14 OK1DHP 59   15 0
QSO:  7135 PH 2021-10-31 1833 M4A    59   14 OE9SEV 59   15 0
QSO:  7135 PH 2021-10-31 1833 M4A    59   14 SV9MBH 59   20 0
QSO:  7135 PH 2021-10-31 1833 M4A    59   14 IK1ZOE 59   15 0
QSO:  7135 PH 2021-10-31 1834 M4A    59   14 OE4EIE 59   15 0
QSO:  7135 PH 2021-10-31 1834 M4A    59   14 YU3LAX 59   15 0
QSO:  7135 PH 2021-10-31 1834 M4A    59   14 SN4D   59   15 0
QSO:  7135 PH 2021-10-31 1835 M4A    59   14 Z32ZP  59   15 0
QSO:  7135 PH 2021-10-31 1835 M4A    59   14 OK1DMP 59   15 0
QSO:  7135 PH 2021-10-31 1836 M4A    59   14 OE2E   59   15 0
QSO:  7135 PH 2021-10-31 1838 M4A    59   14 OK7N   59   15 0
QSO:  7135 PH 2021-10-31 1838 M4A    59   14 SK0QO  59   14 0
QSO:  7135 PH 2021-10-31 1839 M4A    59   14 YU7ZZ  59   15 0
QSO:  7135 PH 2021-10-31 1839 M4A    59   14 M0MDS  59   14 0
QSO:  7135 PH 2021-10-31 1841 M4A    59   14 IK2SYI 59   15 0
QSO:  7135 PH 2021-10-31 1841 M4A    59   14 IZ2JCD 59   15 0
QSO:  7135 PH 2021-10-31 1842 M4A    59   14 IZ3ZOO 59   15 0
QSO:  7135 PH 2021-10-31 1842 M4A    59   14 IX1CVF 59   15 0
QSO:  7135 PH 2021-10-31 1843 M4A    59   14 LN8W   59   14 0
QSO:  7135 PH 2021-10-31 1844 M4A    59   14 EA1YW  59   14 0
QSO:  7135 PH 2021-10-31 1844 M4A    59   14 IK4RLS 59   15 0
QSO:  7135 PH 2021-10-31 1844 M4A    59   14 IU2JWF 59   15 0
QSO:  7135 PH 2021-10-31 1845 M4A    59   14 OK1VK  59   15 0
QSO:  7135 PH 2021-10-31 1845 M4A    59   14 IK2WBK 59   15 0
QSO:  7135 PH 2021-10-31 1845 M4A    59   14 S52C   59   15 0
QSO:  7135 PH 2021-10-31 1847 M4A    59   14 RM6G   59   16 0
QSO:  7135 PH 2021-10-31 1847 M4A    59   14 UT8IM  59   16 0
QSO:  7135 PH 2021-10-31 1847 M4A    59   14 OE1XA  59   15 0
QSO:  7135 PH 2021-10-31 1847 M4A    59   14 R2UZ   59   16 0
QSO:  7135 PH 2021-10-31 1848 M4A    59   14 ES3BH  59   15 0
QSO:  3719 PH 2021-10-31 1849 M4A    59   14 MD4K   59   14 1
QSO:  7135 PH 2021-10-31 1850 M4A    59   14 HA8RJ  59   15 0
QSO:  7135 PH 2021-10-31 1850 M4A    59   14 SP5GNI 59   15 0
QSO:  7135 PH 2021-10-31 1851 M4A    59   14 IZ1OSP 59   15 0
QSO:  7135 PH 2021-10-31 1852 M4A    59   14 SP8AB  59   15 0
QSO:  7135 PH 2021-10-31 1854 M4A    59   14 SP8SN  59   15 0
QSO:  7135 PH 2021-10-31 1854 M4A    59   14 RV6AVU 59   16 0
QSO:  7135 PH 2021-10-31 1855 M4A    59   14 CT1FPW 59   14 0
QSO:  7135 PH 2021-10-31 1856 M4A    59   14 SP9NSJ 59   15 0
QSO:  7135 PH 2021-10-31 1856 M4A    59   14 DF9XV  59   14 0
QSO:  7135 PH 2021-10-31 1856 M4A    59   14 IK4QJF 59   15 0
QSO:  7135 PH 2021-10-31 1856 M4A    59   14 EA3C   59   14 0
QSO:  7135 PH 2021-10-31 1857 M4A    59   14 SK6EE  59   14 0
QSO:  7135 PH 2021-10-31 1857 M4A    59   14 9A1DR  59   15 0
QSO:  7135 PH 2021-10-31 1858 M4A    59   14 E74UK  59   15 0
QSO:  7135 PH 2021-10-31 1858 M4A    59   14 ED2B   59   14 0
QSO:  7135 PH 2021-10-31 1902 M4A    59   14 IR2Q   59   15 0
QSO:  7135 PH 2021-10-31 1903 M4A    59   14 HA5MIG 59   15 0
QSO:  7135 PH 2021-10-31 1903 M4A    59   14 YU6TM  59   15 0
QSO:  7135 PH 2021-10-31 1904 M4A    59   14 II8K   59   15 0
QSO:  7135 PH 2021-10-31 1904 M4A    59   14 HA5TOP 59   15 0
QSO:  7135 PH 2021-10-31 1905 M4A    59   14 HA4AW  59   15 0
QSO:  7135 PH 2021-10-31 1906 M4A    59   14 SP8FB  59   15 0
QSO:  7135 PH 2021-10-31 1906 M4A    59   14 IZ2BKA 59   15 0
QSO:  7135 PH 2021-10-31 1906 M4A    59   14 RT2F   59   15 0
QSO:  7135 PH 2021-10-31 1907 M4A    59   14 OE3MDB 59   15 0
QSO:  7135 PH 2021-10-31 1908 M4A    59   14 TA7OM  59   20 0
QSO:  7135 PH 2021-10-31 1908 M4A    59   14 HG1ON  59   15 0
QSO:  7135 PH 2021-10-31 1909 M4A    59   14 DC2CL  59   14 0
QSO:  7135 PH 2021-10-31 1909 M4A    59   14 EA3AMI 59   14 0
QSO:  7135 PH 2021-10-31 1909 M4A    59   14 SP3BBS 59   15 0
QSO:  7135 PH 2021-10-31 1910 M4A    59   14 S56MH  59   15 0
QSO:  7135 PH 2021-10-31 1911 M4A    59   14 IU1GNA 59   15 0
QSO:  7135 PH 2021-10-31 1911 M4A    59   14 TK4TH  59   15 0
QSO:  7135 PH 2021-10-31 1912 M4A    59   14 SQ3POS 59   15 0
QSO:  7135 PH 2021-10-31 1912 M4A    59   14 DJ2QV  59   14 0
QSO:  7135 PH 2021-10-31 1912 M4A    59   14 IK2LFF 59   15 0
QSO:  7135 PH 2021-10-31 1913 M4A    59   14 IU4MTO 59   15 0
QSO:  7135 PH 2021-10-31 1913 M4A    59   14 OE2WUL 59   15 0
QSO:  7135 PH 2021-10-31 1914 M4A    59   14 YO2AA  59   20 0
QSO:  7135 PH 2021-10-31 1914 M4A    59   14 OE6RNT 59   15 0
QSO:  7135 PH 2021-10-31 1916 M4A    59   14 SP8CHI 59   15 0
QSO:  7135 PH 2021-10-31 1917 M4A    59   14 IU0JGA 59   15 0
QSO:  7135 PH 2021-10-31 1917 M4A    59   14 EF1A   59   14 0
QSO:  7135 PH 2021-10-31 1918 M4A    59   14 US5IND 59   16 0
QSO:  7135 PH 2021-10-31 1918 M4A    59   14 YT4ZZ  59   15 0
QSO:  7135 PH 2021-10-31 1918 M4A    59   14 HB9FEX 59   14 0
QSO:  7135 PH 2021-10-31 1918 M4A    59   14 OE4CHZ 59   15 0
QSO:  7135 PH 2021-10-31 1920 M4A    59   14 EA3BRL 59   14 0
QSO:  7135 PH 2021-10-31 1921 M4A    59   14 IU1LPC 59   15 0
QSO:  7135 PH 2021-10-31 1921 M4A    59   14 IK4SC  59   15 0
QSO:  7135 PH 2021-10-31 1921 M4A    59   14 EA4HKV 59   14 0
QSO:  7135 PH 2021-10-31 1922 M4A    59   14 SV5SKD 59   20 0
QSO:  7135 PH 2021-10-31 1922 M4A    59   14 SQ5CZP 59   15 0
QSO:  7135 PH 2021-10-31 1923 M4A    59   14 OM3MW  59   15 0
QSO:  7135 PH 2021-10-31 1924 M4A    59   14 OK4DZ  59   15 0
QSO:  7135 PH 2021-10-31 1924 M4A    59   14 IZ2LPW 59   15 0
QSO:  7135 PH 2021-10-31 1924 M4A    59   14 S52ON  59   15 0
QSO: 14213 PH 2021-10-31 1924 M4A    59   14 W0EWD  59   04 1
QSO:  7135 PH 2021-10-31 1924 M4A    59   14 HA3HK  59   15 0
QSO:  7135 PH 2021-10-31 1926 M4A    59   14 DF6FE  59   14 0
QSO:  7135 PH 2021-10-31 1926 M4A    59   14 EA2GP  59   14 0
QSO: 14208 PH 2021-10-31 1926 M4A    59   14 PY4JW  59   11 1
QSO:  7135 PH 2021-10-31 1929 M4A    59   14 OE7KUT 59   15 0
QSO:  7135 PH 2021-10-31 1929 M4A    59   14 EA5JDG 59   14 0
QSO:  7135 PH 2021-10-31 1930 M4A    59   14 LY2MM  59   15 0
QSO:  7135 PH 2021-10-31 1931 M4A    59   14 SQ3TGN 59   15 0
QSO:  7135 PH 2021-10-31 1932 M4A    59   14 9A5ADH 59   15 0
QSO:  7135 PH 2021-10-31 1932 M4A    59   14 9A6TT  59   15 0
QSO:  7135 PH 2021-10-31 1933 M4A    59   14 EA3ELW 59   14 0
QSO:  7135 PH 2021-10-31 1933 M4A    59   14 EA1L   59   14 0
QSO:  7135 PH 2021-10-31 1933 M4A    59   14 IK8TEM 59   15 0
QSO:  7135 PH 2021-10-31 1934 M4A    59   14 LY2TS  59   15 0
QSO:  7135 PH 2021-10-31 1934 M4A    59   14 UT8AS  59   16 0
QSO:  7135 PH 2021-10-31 1935 M4A    59   14 IW2NEF 59   15 0
QSO:  7135 PH 2021-10-31 1935 M4A    59   14 IZ1RDQ 59   15 0
QSO:  7135 PH 2021-10-31 1936 M4A    59   14 OE1RFU 59   15 0
QSO:  7135 PH 2021-10-31 1936 M4A    59   14 RZ6BR  59   16 0
QSO:  7135 PH 2021-10-31 1936 M4A    59   14 EA2W   59   14 0
QSO:  7135 PH 2021-10-31 1937 M4A    59   14 UW5EJX/MM 59   14 0
QSO:  7135 PH 2021-10-31 1937 M4A    59   14 OK1BJ  59   15 0
QSO:  7135 PH 2021-10-31 1938 M4A    59   14 OM2TT  59   15 0
QSO:  7135 PH 2021-10-31 1941 M4A    59   14 UT2AA  59   16 0
QSO:  7135 PH 2021-10-31 1941 M4A    59   14 UR5ECW 59   16 0
QSO:  7135 PH 2021-10-31 1942 M4A    59   14 CQ9T   59   33 0
QSO:  7135 PH 2021-10-31 1942 M4A    59   14 EA1OL  59   14 0
QSO:  7135 PH 2021-10-31 1943 M4A    59   14 S51B   59   15 0
QSO:  7135 PH 2021-10-31 1943 M4A    59   14 SP5FKW 59   15 0
QSO:  7135 PH 2021-10-31 1943 M4A    59   14 I2BRT  59   15 0
QSO:  7135 PH 2021-10-31 1944 M4A    59   14 F5PXF  59   14 0
QSO:  7135 PH 2021-10-31 1945 M4A    59   14 OK7TB  59   15 0
QSO:  7135 PH 2021-10-31 1945 M4A    59   14 3A/G4PVM 59   14 0
QSO:  7135 PH 2021-10-31 1946 M4A    59   14 I3CRW  59   15 0
QSO:  7135 PH 2021-10-31 1946 M4A    59   14 IW3SOA 59   15 0
QSO:  7135 PH 2021-10-31 1947 M4A    59   14 TM8AB  59   14 0
QSO:  7135 PH 2021-10-31 1947 M4A    59   14 OM3ZU  59   15 0
QSO:  7135 PH 2021-10-31 1947 M4A    59   14 SP3DAT 59   15 0
QSO:  7135 PH 2021-10-31 1948 M4A    59   14 EA3W   59   14 0
QSO:  7135 PH 2021-10-31 1948 M4A    59   14 IZ5ILK 59   15 0
QSO:  7135 PH 2021-10-31 1949 M4A    59   14 SP9RQH 59   15 0
QSO:  7135 PH 2021-10-31 1949 M4A    59   14 IB9T   59   15 0
QSO:  7135 PH 2021-10-31 1949 M4A    59   14 HA7RY  59   15 0
QSO:  7135 PH 2021-10-31 1950 M4A    59   14 IK2SAR 59   15 0
QSO:  7135 PH 2021-10-31 1951 M4A    59   14 OE3MCS 59   15 0
QSO:  7135 PH 2021-10-31 1951 M4A    59   14 SP9ODM 59   15 0
QSO:  7135 PH 2021-10-31 1952 M4A    59   14 9A2R   59   15 0
QSO:  7135 PH 2021-10-31 1953 M4A    59   14 9A2UU  59   15 0
QSO:  7135 PH 2021-10-31 1954 M4A    59   14 IU3OJA 59   15 0
QSO:  7135 PH 2021-10-31 1954 M4A    59   14 EA3AR  59   14 0
QSO:  7135 PH 2021-10-31 1956 M4A    59   14 HG6C   59   15 0
QSO:  7135 PH 2021-10-31 1956 M4A    59   14 IZ2BVC 59   15 0
QSO:  7135 PH 2021-10-31 1959 M4A    59   14 EA2AR  59   14 0
QSO:  7135 PH 2021-10-31 2001 M4A    59   14 OM7PY  59   15 0
QSO:  7135 PH 2021-10-31 2003 M4A    59   14 EA3C   59   14 0
QSO:  7135 PH 2021-10-31 2003 M4A    59   14 IK1PMR 59   15 0
QSO:  7135 PH 2021-10-31 2004 M4A    59   14 OK2WF  59   15 0
QSO:  7135 PH 2021-10-31 2004 M4A    59   14 OM3CQ  59   15 0
QSO:  7135 PH 2021-10-31 2005 M4A    59   14 YO4SI  59   20 0
QSO:  7135 PH 2021-10-31 2006 M4A    59   14 SP8KDE 59   15 0
QSO:  7135 PH 2021-10-31 2006 M4A    59   14 IN3ADW 59   15 0
QSO:  7135 PH 2021-10-31 2007 M4A    59   14 YP1EX  59   20 0
QSO: 14124 PH 2021-10-31 2008 M4A    59   14 ZF1A   59   08 1
QSO:  7135 PH 2021-10-31 2008 M4A    59   14 OM5UM  59   15 0
QSO:  7135 PH 2021-10-31 2008 M4A    59   14 S53WW  59   15 0
QSO:  7135 PH 2021-10-31 2010 M4A    59   14 IZ4AIF 59   15 0
QSO:  7135 PH 2021-10-31 2011 M4A    59   14 EA3CFV 59   14 0
QSO:  7135 PH 2021-10-31 2013 M4A    59   14 IK6OIN 59   15 0
QSO:  7135 PH 2021-10-31 2013 M4A    59   14 OK1WSL 59   15 0
QSO:  7135 PH 2021-10-31 2015 M4A    59   14 OK2CSU 59   15 0
QSO:  7135 PH 2021-10-31 2016 M4A    59   14 EA1DA  59   14 0
QSO:  7135 PH 2021-10-31 2017 M4A    59   14 I3MDU  59   15 0
QSO:  7135 PH 2021-10-31 2017 M4A    59   14 IZ6OUX 59   15 0
QSO:  7135 PH 2021-10-31 2018 M4A    59   14 IU3OCN 59   14 0
QSO:  7135 PH 2021-10-31 2019 M4A    59   14 IU5KZF 59   15 0
QSO:  7135 PH 2021-10-31 2021 M4A    59   14 S52ZD  59   15 0
QSO:  7135 PH 2021-10-31 2022 M4A    59   14 EA3RCI 59   14 0
QSO:  7135 PH 2021-10-31 2022 M4A    59   14 IU4HMY 59   15 0
QSO:  7135 PH 2021-10-31 2022 M4A    59   14 SQ5PJ  59   15 0
QSO:  7135 PH 2021-10-31 2025 M4A    59   14 OE6NOA/P 59   15 0
QSO:  7135 PH 2021-10-31 2025 M4A    59   14 SP2LQP 59   15 0
QSO:  7135 PH 2021-10-31 2027 M4A    59   14 IU4LAU 59   15 0
QSO:  7135 PH 2021-10-31 2027 M4A    59   14 HA8WY  59   15 0
QSO:  7135 PH 2021-10-31 2028 M4A    59   14 IU1NKS 59   15 0
QSO:  7135 PH 2021-10-31 2030 M4A    59   14 EF1E   59   14 0
QSO:  7135 PH 2021-10-31 2030 M4A    59   14 OK2XX  59   15 0
QSO:  7135 PH 2021-10-31 2031 M4A    59   14 IZ3XNJ 59   15 0
QSO:  7135 PH 2021-10-31 2032 M4A    59   14 IK1RQX 59   15 0
QSO:  7135 PH 2021-10-31 2032 M4A    59   14 SQ9CXC 59   15 0
QSO:  7135 PH 2021-10-31 2033 M4A    59   14 SQ8L   59   15 0
QSO:  7135 PH 2021-10-31 2033 M4A    59   14 R9YC   59   18 0
QSO:  7135 PH 2021-10-31 2034 M4A    59   14 R6CW   59   16 0
QSO:  7135 PH 2021-10-31 2036 M4A    59   14 UR4QFP 59   16 0
QSO:  7135 PH 2021-10-31 2038 M4A    59   14 LY5W   59   15 0
QSO:  7135 PH 2021-10-31 2039 M4A    59   14 YO5OBA 59   20 0
QSO:  7135 PH 2021-10-31 2039 M4A    59   14 OH2KI  59   15 0
QSO:  7135 PH 2021-10-31 2042 M4A    59   14 IK4JQS 59   15 0
QSO:  7135 PH 2021-10-31 2042 M4A    59   14 CT2JBD 59   14 0
QSO:  7135 PH 2021-10-31 2045 M4A    59   14 EC8AQQ 59   33 0
QSO:  7185 PH 2021-10-31 2054 M4A    59   14 K4ZW   59   05 0
QSO:  7092 PH 2021-10-31 2056 M4A    59   14 9A4M   59   15 0
QSO:  7179 PH 2021-10-31 2057 M4A    59   14 S53M   59   15 0
QSO:  7131 PH 2021-10-31 2101 M4A    59   14 R5AJ   59   16 0
QSO:  7194 PH 2021-10-31 2102 M4A    59   14 LY7Z   59   15 0
QSO:  7063 PH 2021-10-31 2102 M4A    59   14 OH2BA  59   15 0
QSO:  7125 PH 2021-10-31 2104 M4A    59   14 II9P   59   15 0
QSO:  3679 PH 2021-10-31 2115 M4A    59   14 GW9J   59   14 0
QSO:  3648 PH 2021-10-31 2115 M4A    59   14 SE0X   59   14 0
QSO:  3757 PH 2021-10-31 2116 M4A    59   14 PA1T   59   14 0
QSO:  3625 PH 2021-10-31 2116 M4A    59   14 PA9M   59   14 0
QSO:  3731 PH 2021-10-31 2116 M4A    59   14 DL1MRL 59   14 0
QSO:  3666 PH 2021-10-31 2118 M4A    59   14 YU3AWA 59   15 0
QSO:  3701 PH 2021-10-31 2119 M4A    59   14 YU5R   59   15 0
QSO:  3600 PH 2021-10-31 2120 M4A    59   14 IU0DUM 59   15 0
QSO:  3710 PH 2021-10-31 2120 M4A    59   14 IR4X   59   15 0
QSO:  3765 PH 2021-10-31 2121 M4A    59   14 IO6A   59   15 0
QSO:  3639 PH 2021-10-31 2122 M4A    59   14 I2WIJ  59   15 0
QSO:  3776 PH 2021-10-31 2122 M4A    59   14 LZ6Y   59   20 0
QSO:  3742 PH 2021-10-31 2123 M4A    59   14 MM0AOQ 59   14 0
QSO:  3708 PH 2021-10-31 2124 M4A    59   14 PA4O   59   14 0
QSO:  3698 PH 2021-10-31 2124 M4A    59   14 IK0NMJ 59   15 0
QSO:  3684 PH 2021-10-31 2125 M4A    59   14 IZ6OUX 59   15 0
QSO:  3682 PH 2021-10-31 2127 M4A    59   14 ON6NL  59   14 0
QSO:  3682 PH 2021-10-31 2129 M4A    59   14 PA1BX  59   14 0
QSO:  3682 PH 2021-10-31 2129 M4A    59   14 DJ9SN  59   14 0
QSO:  3682 PH 2021-10-31 2129 M4A    59   14 DF2RG  59   14 0
QSO:  3682 PH 2021-10-31 2130 M4A    59   14 ON2WI  59   14 0
QSO:  3682 PH 2021-10-31 2132 M4A    59   14 F5TLZ  59   14 0
QSO:  3682 PH 2021-10-31 2133 M4A    59   14 IU2IHM 59   15 0
